        * d:\analog_vlsi\mixed_signal_projects\buffer_sub\buffer_sub.cir
        Transient Analysis  Wed Mar 30 14:39:58  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
198	6.000083e+00	-2.40679e-05	-1.81287e-13	
199	6.000165e+00	-6.73143e-06	-1.17967e-13	
200	6.000329e+00	-5.20843e-11	-5.74198e-13	
201	6.000656e+00	-6.62239e-11	5.678879e-13	
202	6.001312e+00	-5.07298e-11	-5.65038e-13	
203	6.002622e+00	-6.66795e-11	5.636670e-13	
204	6.005244e+00	-5.04157e-11	-5.62999e-13	
205	6.010487e+00	-6.67842e-11	5.626684e-13	
206	6.020972e+00	-5.03484e-11	-5.62504e-13	
207	6.041944e+00	-6.68103e-11	5.624220e-13	
208	6.083887e+00	-5.03313e-11	-5.62381e-13	
209	6.167773e+00	-6.68167e-11	5.623605e-13	
210	6.335545e+00	-5.03272e-11	-5.62350e-13	
211	6.535545e+00	-6.68099e-11	5.623417e-13	
212	6.735545e+00	-5.03393e-11	-5.62333e-13	
213	6.935545e+00	-6.68165e-11	5.623246e-13	
214	7.000001e+00	-5.03351e-11	-5.62298e-13	
215	7.000001e+00	-6.79918e-11	2.971185e-11	
216	7.000001e+00	-6.48329e-11	2.989488e-11	
217	7.000002e+00	-6.16712e-11	3.007195e-11	
218	7.000002e+00	-6.08646e-11	3.022530e-11	
219	7.000002e+00	-5.42767e-11	2.016213e-13	
220	7.000002e+00	-5.46440e-11	2.145540e-13	
221	7.000003e+00	-5.53573e-11	2.140575e-13	
222	7.000003e+00	-5.68068e-11	2.129917e-13	
223	7.000004e+00	-5.98164e-11	2.110926e-13	
224	7.000007e+00	-6.62921e-11	2.076452e-13	
225	7.000012e+00	-8.13639e-11	2.023290e-13	
226	7.000022e+00	-1.22576e-10	1.952536e-13	
227	7.000043e+00	-2.78805e-10	1.866592e-13	
228	7.000084e+00	-1.39289e-09	1.737230e-13	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
229	7.000166e+00	-2.57861e-08	1.515293e-13	
230	7.000330e+00	-1.87235e-06	1.031590e-13	
231	7.000657e+00	-2.05027e-05	-9.39254e-15	
232	7.001313e+00	-2.25139e-05	3.686777e-14	
233	7.002623e+00	-8.20785e-06	2.402172e-14	
234	7.005245e+00	-6.24934e-06	-1.85373e-14	
235	7.010488e+00	-6.79926e-06	1.773657e-14	
236	7.020973e+00	-6.46690e-06	-1.74962e-14	
237	7.041945e+00	-6.72743e-06	1.740179e-14	
238	7.083888e+00	-6.49551e-06	-1.73598e-14	
239	7.167774e+00	-6.71430e-06	1.734000e-14	
240	7.335546e+00	-6.50171e-06	-1.73304e-14	
241	7.535546e+00	-6.71058e-06	1.732245e-14	
242	7.735546e+00	-6.50518e-06	-1.73146e-14	
243	7.935546e+00	-6.70724e-06	1.730697e-14	
244	8.000000e+00	-6.50940e-06	-1.72839e-14	
245	8.000000e+00	-6.50834e-06	-3.00607e-11	
246	8.000000e+00	-6.50405e-06	-3.00165e-11	
247	8.000001e+00	-6.51499e-06	-3.02255e-11	
248	8.000001e+00	-6.55722e-06	-3.06684e-11	
249	8.000001e+00	-6.57674e-06	-9.38248e-13	
250	8.000001e+00	-6.61630e-06	-9.51869e-13	
251	8.000002e+00	-6.69664e-06	-9.49232e-13	
252	8.000002e+00	-6.85782e-06	-9.44079e-13	
253	8.000003e+00	-7.18201e-06	-9.33808e-13	
254	8.000006e+00	-7.83716e-06	-9.13836e-13	
255	8.000011e+00	-9.16976e-06	-8.75595e-13	
256	8.000021e+00	-1.18923e-05	-8.05300e-13	
257	8.000042e+00	-1.73631e-05	-6.81011e-13	
258	8.000083e+00	-2.40679e-05	-1.81287e-13	
259	8.000165e+00	-6.73142e-06	-1.17967e-13	
260	8.000329e+00	-5.20842e-11	-5.74197e-13	
261	8.000656e+00	-6.62239e-11	5.678876e-13	
262	8.001312e+00	-5.07299e-11	-5.65037e-13	
263	8.002622e+00	-6.66796e-11	5.636667e-13	
264	8.005244e+00	-5.04157e-11	-5.62999e-13	
265	8.010487e+00	-6.67842e-11	5.626681e-13	
266	8.020972e+00	-5.03482e-11	-5.62504e-13	
267	8.041944e+00	-6.68104e-11	5.624216e-13	
268	8.083887e+00	-5.03312e-11	-5.62381e-13	
269	8.167773e+00	-6.68168e-11	5.623602e-13	
270	8.335545e+00	-5.03272e-11	-5.62350e-13	
271	8.535545e+00	-6.68099e-11	5.623414e-13	
272	8.735545e+00	-5.03394e-11	-5.62333e-13	
273	8.935545e+00	-6.68167e-11	5.623242e-13	
274	9.000001e+00	-5.03350e-11	-5.62298e-13	
275	9.000001e+00	-6.79915e-11	2.971185e-11	
276	9.000001e+00	-6.48327e-11	2.989489e-11	
277	9.000002e+00	-6.16712e-11	3.007195e-11	
278	9.000002e+00	-6.08647e-11	3.022530e-11	
279	9.000002e+00	-5.42767e-11	2.016219e-13	
280	9.000002e+00	-5.46439e-11	2.145535e-13	
281	9.000003e+00	-5.53573e-11	2.140581e-13	
282	9.000003e+00	-5.68067e-11	2.129912e-13	
283	9.000004e+00	-5.98162e-11	2.110931e-13	
284	9.000007e+00	-6.62919e-11	2.076447e-13	
285	9.000012e+00	-8.13640e-11	2.023295e-13	
286	9.000022e+00	-1.22576e-10	1.952531e-13	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
287	9.000043e+00	-2.78805e-10	1.866598e-13	
288	9.000084e+00	-1.39289e-09	1.737225e-13	
289	9.000166e+00	-2.57860e-08	1.515298e-13	
290	9.000330e+00	-1.87235e-06	1.031584e-13	
291	9.000657e+00	-2.05027e-05	-9.39200e-15	
292	9.001313e+00	-2.25139e-05	3.686724e-14	
293	9.002623e+00	-8.20785e-06	2.402226e-14	
294	9.005245e+00	-6.24934e-06	-1.85378e-14	
295	9.010488e+00	-6.79926e-06	1.773710e-14	
296	9.020973e+00	-6.46690e-06	-1.74967e-14	
297	9.041945e+00	-6.72743e-06	1.740233e-14	
298	9.083888e+00	-6.49551e-06	-1.73603e-14	
299	9.167774e+00	-6.71430e-06	1.734054e-14	
300	9.335546e+00	-6.50171e-06	-1.73309e-14	
301	9.535546e+00	-6.71058e-06	1.732298e-14	
302	9.735546e+00	-6.50518e-06	-1.73152e-14	
303	9.935546e+00	-6.70724e-06	1.730751e-14	
304	1.000000e+01	-6.50940e-06	-1.72844e-14	
